country,year,gdp_pc,gdp_pc_growth,primary_completion,lower_sec_completion,upper_sec_completion,population,arwu_ranked_num,arwu_sum_score,math,read,science,in_math99,imo_total_score,democracy_eiu
AZE,2021,5408.04535175023,5.15150006870661,,,,10137750,0,0.0,,,,,62.0,2.68
AZE,2022,7762.0738285884,4.5751993710583,,,,10141756,0,0.0,,,,,157.0,2.87
BHS,2003,26204.8804986853,-2.57403379614959,,,,338490,0,0.0,,,,,0.0,
BHS,2004,26393.4139538137,-0.46992270582264,,,,343089,0,0.0,,,,,0.0,
BHS,2005,28280.870835298,1.99439665424433,,,,347804,0,0.0,,,,,0.0,
BHS,2006,28829.8493750425,1.10382925244896,,,,352664,0,0.0,,,,,0.0,
BHS,2007,29687.865215033,0.0273645789414587,,,,357666,0,0.0,,,,,0.0,
BHS,2008,29013.6302870767,-3.70454364242701,,,,362795,0,0.0,,,,,0.0,
BHS,2009,27120.6905452145,-5.54540308090397,,,,368057,0,0.0,,,,,0.0,
BHS,2010,27046.6576651879,0.120061239404691,95.0777130126953,89.1371307373047,81.8777313232422,373272,0,0.0,,,,,0.0,
BHS,2011,26644.9265775896,-0.632148519837628,,,,377950,0,0.0,,,,,0.0,
BHS,2012,28059.3936570338,1.9771618593781,,,,382061,0,0.0,,,,,0.0,
BHS,2013,26955.7889277843,-3.76650254206872,,,,385650,0,0.0,,,,,0.0,
BHS,2014,28203.3556822767,0.936026398611631,,,,389131,0,0.0,,,,,0.0,
BHS,2015,29724.9533355233,0.0791048828850478,,,,392697,0,0.0,,,,,0.0,
BHS,2016,29675.5358910641,-1.58473590037082,,,,395976,0,0.0,,,,,0.0,
BHS,2017,30708.9870181946,1.74203666253274,,,,399020,0,0.0,,,,,0.0,
BHS,2018,31483.9788408235,2.17927283945556,,,,401906,0,0.0,,,,,0.0,
BHS,2019,32279.0113630465,-1.39407344987808,,,,404557,0,0.0,,,,,0.0,
BHS,2020,23998.2680191207,-23.8682882496237,,,,406471,0,0.0,,,,,0.0,
BHS,2021,28260.4325506367,16.5729428548395,,,,407906,0,0.0,,,,,0.0,
BHS,2022,31458.300811739,13.7885356637794,,,,409984,0,0.0,,,,,0.0,
BHR,2003,14230.29675298,2.20824336370546,,,,778256,0,0.0,,,,,0.0,
BHR,2004,15777.9636408956,-0.103815979252317,,,,833451,0,0.0,,,,,0.0,
BHR,2005,17705.235163895,-1.33644959520269,,,,901921,0,0.0,,,,,0.0,
BHR,2006,19057.7989047138,-1.10535302232421,,,,970981,0,0.0,,,,,0.0,3.53
BHR,2007,20883.5480311994,1.05540051566699,,,,1040532,0,0.0,,,,,0.0,
BHR,2008,23155.821449155,-0.434970498581649,,,,1110343,0,0.0,,,,,0.0,3.38
BHR,2009,19448.1832553789,-3.46843446100006,,,,1179453,0,0.0,,,,,0.0,
BHR,2010,21186.8143292279,1.39489073188075,68.296989440918,54.8962707519531,42.1130104064941,1213645,0,0.0,,,,,0.0,3.490000000000001
BHR,2011,23741.5574626702,2.11544569879072,,,,1212077,0,0.0,,,,,0.0,2.92
BHR,2012,25102.726348527,2.63895139436892,,,,1224939,0,0.0,,,,,0.0,2.53
BHR,2013,25790.7303121382,2.34759588274413,,,,1261673,0,0.0,,,,,0.0,2.87
BHR,2014,25464.760097715,0.413894139030546,,,,1311134,0,0.0,,,,,0.0,2.87
BHR,2015,22795.4488576612,-1.35238152136513,,,,1362142,0,0.0,,,,,0.0,2.79
BHR,2016,22867.1811196134,0.0672330100929202,76.7471084594727,69.2239532470703,54.0475997924805,1409661,0,0.0,,,,,0.0,2.79
BHR,2017,24349.9098701325,0.913957633052064,79.6901473999023,72.3471069335938,56.538158416748,1456834,0,0.0,,,,,0.0,2.71
BHR,2018,25415.8466249472,0.0167861091434816,87.0229034423828,79.9361190795898,64.9282302856445,1487340,0,0.0,,,,,0.0,2.71
BHR,2019,25869.1129129041,1.69872414350014,,,,1494188,0,0.0,,,,,0.0,2.55
BHR,2020,23433.1872362574,-3.56559860535015,93.0545425415039,82.0465087890625,68.7366790771484,1477469,0,0.0,,,,,0.0,2.49
BHR,2021,26850.0033915702,3.66632965640363,,,,1463265,0,0.0,,,,,0.0,2.52
BHR,2022,30146.925026365,4.22210599747656,,,,1472233,0,0.0,,,,,0.0,2.52
BGD,2003,440.714404819588,2.92613454296232,,,,136503206,0,0.0,,,,,0.0,
BGD,2004,469.116458369252,3.50574323998593,,,,138789725,0,0.0,,,,,0.0,
BGD,2005,492.808648889577,4.93096820280539,,,,140912590,0,0.0,,,,,3.0,
BGD,2006,503.538332188534,5.38833072100596,,,,142628831,0,0.0,,,,,22.0,6.11
BGD,2007,552.338934530705,5.93918151201265,,,,144135934,0,0.0,,,,,31.0,
BGD,2008,630.108979202923,5.07673024638913,,,,145421318,0,0.0,,,,,33.0,5.52
BGD,2009,698.52094498398,4.12468581228904,,,,146706810,0,0.0,,,,,67.0,
BGD,2010,776.859576940281,4.37348466383585,,,,148391139,0,0.0,,,,,54.0,5.87
BGD,2011,856.381886818701,5.17452087670409,48.8796615600586,35.2979698181152,24.1828193664551,150211005,0,0.0,,,,,50.0,5.86
BGD,2012,876.818010441423,5.20499111861467,49.9201011657715,36.0457382202148,24.678840637207,152090649,0,0.0,,,,,74.0,5.86
BGD,2013,973.773904318684,4.67872191823137,47.6205596923828,33.7053489685059,22.1853504180908,154030139,0,0.0,,,,,60.0,5.86
BGD,2014,1108.51495720707,4.74777922650441,48.7911605834961,34.9157295227051,23.2181606292725,155961299,0,0.0,,,,,84.0,5.78
BGD,2015,1236.00439239816,5.29106080768767,54.7452392578125,40.8408012390137,28.5621795654297,157830000,0,0.0,,,,,97.0,5.73
BGD,2016,1659.96249605674,5.80321039708029,56.3039588928223,41.5008010864258,28.9691696166992,159784568,0,0.0,,,,,112.0,5.73
BGD,2017,1815.61026180185,5.26645987037224,57.4410705566406,42.6180801391602,29.7941703796387,161793964,0,0.0,,,,,111.0,5.43
BGD,2018,1963.41249219641,6.08023297450373,58.3957481384277,43.6428413391113,30.5447692871094,163683958,0,0.0,,,,,114.0,5.57
BGD,2019,2122.07839667492,6.68765439756285,61.0552597045898,44.6835517883301,31.330099105835,165516222,0,0.0,,,,,76.0,5.88
BGD,2020,2233.30590129762,2.27110927857356,62.870059967041,,,167420951,0,0.0,,,,,118.0,5.99
BGD,2021,2457.92403936141,5.71664908722495,,,,169356251,0,0.0,,,,,68.0,5.99
BGD,2022,2688.30550090738,5.95484484128914,,,,171186372,0,0.0,,,,,115.0,5.99
BRB,2003,11998.1756941147,1.77670843018247,,,,267499,0,0.0,,,,,0.0,
BRB,2004,12828.4389489954,1.03164270082674,,,,268505,0,0.0,,,,,0.0,
BRB,2005,14173.7513776686,3.58049163318141,,,,269477,0,0.0,,,,,0.0,
BRB,2006,15595.6364981048,5.67377309518639,,,,270425,0,0.0,,,,,0.0,
BRB,2007,17219.0212345825,1.69596342656848,,,,271444,0,0.0,,,,,0.0,
BRB,2008,17551.85504429,0.212784988316798,,,,272635,0,0.0,,,,,0.0,
BRB,2009,16309.8860079404,-5.4364440115971,,,,273791,0,0.0,,,,,0.0,
BRB,2010,16494.2430408684,-2.59947597536069,,,,274711,0,0.0,,,,,0.0,
BRB,2011,16902.4923226589,-1.02737073725795,,,,275486,0,0.0,,,,,0.0,
BRB,2012,16704.9243836827,-0.562380294832494,,,,276197,0,0.0,,,,,0.0,
BRB,2013,16923.5909197623,-1.53734639405481,,,,276865,0,0.0,,,,,0.0,
BRB,2014,16964.7522640211,-0.227439337692232,,,,277493,0,0.0,,,,,0.0,
BRB,2015,17023.6943646321,2.20856527358268,,,,278083,0,0.0,,,,,0.0,
BRB,2016,17381.3650865426,2.32672477104794,,,,278649,0,0.0,,,,,0.0,
BRB,2017,17881.5632533033,0.269025425185987,,,,279187,0,0.0,,,,,0.0,
BRB,2018,18271.2522525099,-1.04928302064495,,,,279688,0,0.0,,,,,0.0,
BRB,2019,19063.1022913841,0.0875342705220561,,,,280180,0,0.0,,,,,0.0,
BRB,2020,16882.5015230162,-12.8974705258715,,,,280693,0,0.0,,,,,0.0,
BRB,2021,17507.4679943101,-0.961728956868029,,,,281200,0,0.0,,,,,0.0,
BRB,2022,20238.7842420154,11.1617790836882,,,,281635,0,0.0,,,,,0.0,
BLR,2003,1819.52653114699,7.79491786508231,,,,9796749,0,0.0,,,,,111.0,
BLR,2004,2378.33700470129,12.2126182737798,,,,9730146,0,0.0,,,,,154.0,
BLR,2005,3126.07176665248,10.1497672379881,,,,9663915,0,0.0,,,,,136.0,
BLR,2006,3848.22350300163,10.6755867081796,,,,9604924,0,0.0,,,,,111.0,3.34
BLR,2007,4735.48107556066,9.09946004159468,,,,9560953,0,0.0,,,,,119.0,
BLR,2008,6376.17569162063,10.58130502501,,,,9527985,0,0.0,,,,,125.0,3.34
BLR,2009,5352.48809190697,0.446705735139588,98.5060272216797,91.4103012084961,84.4003372192383,9504583,0,0.0,,,,,167.0,
BLR,2010,6034.67885177216,8.03408814658195,,,,9483836,0,0.0,,,,,110.0,3.34
BLR,2011,6527.6593428786,5.62588124107373,,,,9461643,0,0.0,,,,,113.0,3.16
BLR,2012,6953.21591683101,1.84652026547414,,,,9446836,0,0.0,,,,,114.0,3.04
BLR,2013,7998.0802045456,1.04224334391753,,,,9443211,0,0.0,,,,,134.0,3.04
BLR,2014,8341.29014337961,1.66910516205074,,,,9448515,0,0.0,,,,,122.0,3.69
BLR,2015,5967.06856034227,-3.95734364341466,,,,9461076,0,0.0,,,,,84.0,3.62
BLR,2016,5039.77560949445,-2.61129931788116,,,,9469379,0,0.0,,,,,112.0,3.54
BLR,2017,5785.53397723676,2.64424708758548,,,,9458989,0,0.0,,,,,122.0,3.13
BLR,2018,6360.05310087258,3.37043437009008,,,,9438785,0,0.0,473.46515336894663,475.5725638462868,473.61684266758624,0.4855146085004931,102.0,3.13
BLR,2019,6837.76832136779,1.65111819575279,99.7885513305664,98.1666870117188,94.7378082275391,9419758,0,0.0,,,,,119.0,2.48
BLR,2020,6542.8645398436,-0.251386576093068,,,,9379952,0,0.0,,,,,111.0,2.59
BLR,2021,7489.71894713888,3.29082150587152,,,,9302585,0,0.0,,,,,109.0,2.41
BLR,2022,7888.26371063212,-3.92790922199924,,,,9228071,0,0.0,,,,,160.0,1.99
BEL,2003,30655.2092679024,0.615879780344869,,,,10376133,7,25.7,532.974254604367,511.14522042973965,511.55737664847567,2.991093573223883,70.0,
BEL,2004,35429.4077933344,3.12392891839559,,,,10421137,7,0.0,,,,,86.0,
BEL,2005,36809.7013403619,1.76045559407572,,,,10478617,7,0.0,,,,,74.0,
BEL,2006,38705.1067959147,1.87818319997308,92.4834671020508,76.7874526977539,57.7329292297363,10547958,7,0.0,526.8723979112543,506.85962142937626,516.2106421700353,2.2469156925399543,75.0,8.15
BEL,2007,44319.165448813,2.91833834881372,,,,10625700,7,0.0,,,,,78.0,
BEL,2008,48303.397956286,-0.343452718095421,93.0106506347656,78.3239135742188,60.4241600036621,10709973,7,0.0,,,,,61.0,8.16
BEL,2009,44760.2912443709,-2.80592074025158,93.2641372680664,79.4299163818359,61.6929016113281,10796493,7,0.0,519.0987060345861,508.1736972120953,510.58333137278004,2.0972676520000375,89.0,
BEL,2010,44184.946353964,1.928764195703,92.6636505126953,79.641487121582,61.7283782958984,10895586,7,25.1,,,,,64.0,8.05
BEL,2011,47410.5669277464,0.38003456979618,92.9185104370117,80.1013717651367,62.7599296569824,11038264,7,25.3,,,,,88.0,8.05
BEL,2012,44670.5606845101,0.11640257847661,92.4942398071289,80.2901916503906,63.2111015319824,11106932,7,25.4,520.3979487728285,512.4362391299251,510.79234387576867,1.975208831607145,93.0,8.05
BEL,2013,46757.9518559598,-0.0131483860964465,93.0323715209961,81.5879364013672,64.2786865234375,11159407,7,25.5,,,,,82.0,8.05
BEL,2014,47764.0715120833,1.12859572471172,93.8728332519531,82.3405303955078,64.0188827514648,11209057,7,52.2,,,,,77.0,7.93
BEL,2015,41008.296719472,1.45189336758756,95.0690612792969,84.3579177856445,66.210578918457,11274196,7,52.5,510.5588945187028,502.5075037819935,505.0294077297689,1.800085185799144,67.0,7.93
BEL,2016,42012.6227191016,0.755268919102846,95.6992492675781,84.7895202636719,67.0826416015625,11331422,7,54.7,,,,,82.0,7.769999999999999
BEL,2017,44198.4823908691,1.22886623616918,95.8703308105469,86.5041732788086,69.1504516601562,11375158,7,55.5,,,,,80.0,7.779999999999999
BEL,2018,47544.9811472757,1.33065222724522,,,,11427054,8,57.7,510.9467898525066,495.3116988790558,502.41787067846917,1.385582369297813,92.0,7.779999999999999
BEL,2019,46641.7214017087,1.68975368856101,96.7423629760742,88.4269638061523,71.4462585449219,11488980,9,56.7,,,,,75.0,7.639999999999999
BEL,2020,45609.0034936111,-5.66822354351405,,,,11538604,8,54.8,,,,,99.0,7.51
BEL,2021,51850.3971840229,6.41209866546886,,,,11586195,8,56.2,,,,,68.0,7.51
BEL,2022,49926.8254295305,2.13176574458433,,,,11685814,9,55.2,,,,,94.0,7.64
BLZ,2003,4937.08990506267,6.33744208286564,,,,263998,0,0.0,,,,,0.0,
BLZ,2004,5123.59621428164,1.65027562537297,,,,272128,0,0.0,,,,,0.0,
BLZ,2005,5236.36542558777,-0.787504099918522,68.3176422119141,,24.8250007629395,280375,0,0.0,,,,,0.0,
BLZ,2006,5486.83143439175,1.48755171647177,,,,288729,0,0.0,,,,,0.0,
BLZ,2007,5717.9296198322,0.361898550413997,,,,297173,0,0.0,,,,,0.0,
BLZ,2008,5665.96623188559,-4.27593252652724,,,,305671,0,0.0,,,,,0.0,
BLZ,2009,5352.09598732755,-3.14403160040699,,,,314171,0,0.0,,,,,0.0,
BLZ,2010,5399.06209583265,-1.25406776844827,99.7934417724609,83.9347686767578,36.827018737793,322106,0,0.0,,,,,0.0,
BLZ,2011,5519.3390084833,-2.54673530261059,,,,329538,0,0.0,,,,,0.0,
BLZ,2012,5635.52152550234,1.34853582620697,,,,337059,0,0.0,,,,,0.0,
BLZ,2013,5865.47090174488,2.12611925560829,,,,344688,0,0.0,,,,,0.0,
BLZ,2014,6031.54840210944,1.74801016066435,,,,352335,0,0.0,,,,,0.0,
BLZ,2015,6098.60007958976,1.06386485260275,85.371696472168,40.9126396179199,32.5941200256348,359871,0,0.0,,,,,0.0,
BLZ,2016,6099.95710191497,-2.03687581383895,,,,367313,0,0.0,,,,,0.0,
BLZ,2017,6049.3919477765,-3.74726133858346,,,,374693,0,0.0,,,,,0.0,
BLZ,2018,6001.02426184093,-0.894543697019373,,,,382066,0,0.0,,,,,0.0,
BLZ,2019,6134.21523305713,2.35320727344789,,,,389095,0,0.0,,,,,0.0,
BLZ,2020,5185.1580697602,-15.0043485709663,81.4364471435547,52.1646385192871,43.2856292724609,394921,0,0.0,,,,,0.0,
BLZ,2021,6060.96822340845,16.3568717503731,,,,400031,0,0.0,,,,,0.0,
BLZ,2022,6984.21695968163,7.32815328663918,,,,405272,0,0.0,,,,,0.0,
BEN,2003,698.408777315146,0.37202480236229,,,,7659208,0,0.0,,,,,0.0,
BEN,2004,784.119075060929,1.31651203758068,,,,7894554,0,0.0,,,,,0.0,
BEN,2005,805.904685277445,-1.46781382104416,,,,8149419,0,0.0,,,,,0.0,
BEN,2006,837.132002451152,0.811410156798331,,,,8402631,0,0.0,,,,,0.0,6.16
BEN,2007,944.6431721273,2.98205331853927,,,,8647761,0,0.0,,,,,0.0,
BEN,2008,1098.94667867138,1.84962506949418,,,,8906469,0,0.0,,,,,0.0,6.06
BEN,2009,1061.71835954714,-0.648436891010405,,,,9172514,0,0.0,,,,,3.0,
BEN,2010,1009.48949478478,-0.839355823905237,,,,9445710,0,0.0,,,,,0.0,6.17
BEN,2011,1099.4143107361,-0.00742819168856101,,,,9726380,0,0.0,,,,,0.0,6.06
BEN,2012,1112.56953619685,1.80006449253156,,,,10014078,0,0.0,,,,,0.0,6.0
BEN,2013,1214.29556540248,4.12760623456288,,,,10308730,0,0.0,,,,,0.0,5.87
BEN,2014,1251.50476511083,3.29050499914023,,,,10614844,0,0.0,,,,,2.0,5.65
BEN,2015,1041.65252315983,-1.18168483600668,,,,10932783,0,0.0,,,,,0.0,5.72
BEN,2016,1049.82030349923,0.335852248057719,,,,11260085,0,0.0,,,,,0.0,5.67
BEN,2017,1095.27445905119,2.60355652692061,20.6630897521973,10.3627195358276,5.01374006271362,11596779,0,0.0,,,,,0.0,5.61
BEN,2018,1194.43821427144,3.62426254503761,,,,11940683,0,0.0,,,,,0.0,5.74
BEN,2019,1170.8859954114,3.82450687770586,25.6372299194336,14.0790596008301,7.52790021896362,12290444,0,0.0,,,,,0.0,5.09
BEN,2020,1240.73315536982,0.951937860885238,,,,12643123,0,0.0,,,,,0.0,4.58
BEN,2021,1360.91147421492,4.23870895916781,,,,12996895,0,0.0,,,,,0.0,4.19
BEN,2022,1302.85103626824,3.42067945548739,,,,13352864,0,0.0,,,,,0.0,4.28
BMU,2003,66111.7252270035,2.73627127446632,,,,63325,0,0.0,,,,,0.0,
BMU,2004,70359.3191088798,1.65507133528592,,,,63740,0,0.0,,,,,0.0,
BMU,2005,75882.0338560339,1.01807989701432,,,,64154,0,0.0,,,,,0.0,
BMU,2006,95221.8588720301,4.94027251942389,,,,64523,0,0.0,,,,,0.0,
BMU,2007,104287.387498459,2.76381533456662,,,,64888,0,0.0,,,,,0.0,
BMU,2008,106935.486341979,-2.44478025615982,,,,65273,0,0.0,,,,,0.0,
BMU,2009,101407.764031934,-6.14862940548659,,,,65636,0,0.0,,,,,0.0,
BMU,2010,101875.28407346,-1.73636323640892,,,77.0159683227539,65124,0,0.0,,,,,0.0,
BMU,2011,97774.1620717428,-2.90785082905049,,,,64564,0,0.0,,,,,0.0,
BMU,2012,98431.8651810241,-5.64726274774529,,,,64798,0,0.0,,,,,0.0,
BMU,2013,99471.6388978631,-0.591137895206543,,,,65001,0,0.0,,,,,0.0,
BMU,2014,98467.683993982,-3.90360610786885,,,,65138,0,0.0,,,,,0.0,
BMU,2015,102005.62564189,0.622598426821042,,,,65237,0,0.0,,,,,0.0,
BMU,2016,106885.878489327,0.39386919987983,,,87.4534378051758,64554,0,0.0,,,,,0.0,
BMU,2017,111820.581466347,4.71610220533942,,,,63873,0,0.0,,,,,0.0,
BMU,2018,113050.73688163,-0.50289929998705,,,,63918,0,0.0,,,,,0.0,
BMU,2019,116153.166121638,0.317253010947766,,,,63911,0,0.0,,,,,0.0,
BMU,2020,107791.886435134,-6.81170948672607,,,,63893,0,0.0,,,,,0.0,
BMU,2021,111774.669092278,3.22222215842916,,,,63764,0,0.0,,,,,0.0,
BMU,2022,118774.790656677,3.30297220432685,,,,63532,0,0.0,,,,,0.0,
BTN,2003,951.739170472716,5.17642596403908,,,,634627,0,0.0,,,,,0.0,
BTN,2004,1050.13310723996,3.50298705534409,,,,649991,0,0.0,,,,,0.0,
BTN,2005,1201.43364840454,5.13090378846705,,,,663323,0,0.0,,,,,0.0,
BTN,2006,1299.63125850551,5.42047243619965,,,,673260,0,0.0,,,,,0.0,2.62
BTN,2007,1714.03108535542,16.9101993231307,,,,681614,0,0.0,,,,,0.0,
BTN,2008,1780.1122318354,3.56524232466458,,,,689737,0,0.0,,,,,0.0,4.3
BTN,2009,1768.745944555,5.5333197760105,,,,697678,0,0.0,,,,,0.0,
BTN,2010,2194.12587604893,10.7022219600335,,,,705516,0,0.0,,,,,0.0,4.68
BTN,2011,2491.27343861368,6.79959800427372,,,,713331,0,0.0,,,,,0.0,4.57
BTN,2012,2470.07215130703,3.97938556384906,20.4290790557861,9.59809970855713,5.50574016571045,721145,0,0.0,,,,,0.0,4.65
BTN,2013,2409.44000583608,1.03501035742302,,,,728889,0,0.0,,,,,0.0,4.82
BTN,2014,2589.89916029556,4.7037295222285,,,,736357,0,0.0,,,,,0.0,4.87
BTN,2015,2695.63692363803,5.64980627117731,,,,743274,0,0.0,,,,,0.0,4.93
BTN,2016,2879.54656392589,7.19150866237747,,,,749761,0,0.0,,,,,0.0,4.93
BTN,2017,3427.17384450869,3.77157124056164,32.3560791015625,28.2215900421143,17.3154907226562,756121,0,0.0,,,,,0.0,5.08
BTN,2018,3389.77730342702,2.6903944325187,,,,762096,0,0.0,,,,,0.0,5.3
BTN,2019,3564.59877168289,5.01613200961548,,,,767459,0,0.0,,,,,0.0,5.3
BTN,2020,3181.33974721703,-10.804965988435,,,,772506,0,0.0,,,,,0.0,5.71
BTN,2021,3560.19770457687,3.75252139126425,,,,777486,0,0.0,,,,,0.0,5.71
BTN,2022,,,,,,782455,0,0.0,,,,,0.0,5.54
BOL,2003,892.355341638943,0.933272881013124,,,,9057378,0,0.0,,,,,0.0,
BOL,2004,951.951622939377,2.37720837843311,48.7599983215332,40.0200004577637,26.0400009155273,9216279,0,0.0,,,,,0.0,
BOL,2005,1018.31372502967,2.62741194852624,52.5900001525879,44.6399993896484,30.9599990844727,9377388,0,0.0,,,,,0.0,
BOL,2006,1200.06804203621,2.98196771466748,54.1399993896484,46.3499984741211,33.4700012207031,9542663,0,0.0,,,,,5.0,5.98
BOL,2007,1351.03518185564,2.75018668026333,56.3400001525879,49.8800010681152,36.6100006103516,9711152,0,0.0,,,,,2.0,
BOL,2008,1687.57849715048,4.32817113629997,56.3600006103516,49.6300010681152,36.310001373291,9880593,0,0.0,,,,,5.0,6.15
BOL,2009,1725.14628617645,1.60145645539657,58.2400016784668,51.3400001525879,38.060001373291,10051317,0,0.0,,,,,9.0,
BOL,2010,1922.05857050664,2.37533557597251,,,,10223270,0,0.0,,,,,8.0,5.92
BOL,2011,2304.98246161085,3.45367377326657,60.939998626709,53.9900016784668,40.4500007629395,10396246,0,0.0,,,,,17.0,5.84
BOL,2012,2562.46678423329,3.39719643988016,62.4700012207031,56.2400016784668,41.9599990844727,10569697,0,0.0,,,,,6.0,5.84
BOL,2013,2853.79716191598,5.06979542446618,64.4000015258789,58.6500015258789,46.4099998474121,10743349,0,0.0,,,,,5.0,5.79
BOL,2014,3022.46288443562,3.78318705934984,61.25,54.7099990844727,40.8699989318848,10916987,0,0.0,,,,,5.0,5.79
BOL,2015,2975.64881143063,3.22053882341802,62.6599998474121,56.4099998474121,42.1699981689453,11090085,0,0.0,,,,,5.0,5.75
BOL,2016,3013.50270721666,2.66307421352539,63.0499992370605,57.4199981689453,43.1500015258789,11263015,0,0.0,,,,,0.0,5.63
BOL,2017,3280.0082139387,2.62330333561857,63.4199981689453,57.6199989318848,44.7200012207031,11435533,0,0.0,,,,,41.0,5.49
BOL,2018,3471.0069506501,2.68479733919096,64.7799987792969,58.9500007629395,45.189998626709,11606905,0,0.0,,,,,33.0,5.7
BOL,2019,3472.38083136442,0.73769715524476,68.1999969482422,62.5299987792969,48.5800018310547,11777315,0,0.0,,,,,9.0,4.84
BOL,2020,3068.81255516456,-9.95240484455535,67.629997253418,62.5,50.4799995422363,11936162,0,0.0,,,,,21.0,5.08
BOL,2021,3345.02300226194,4.85247491637355,69.3899993896484,63.7299995422363,49.7099990844727,12079472,0,0.0,,,,,28.0,4.65
BOL,2022,3600.12163486427,2.37979822047724,,,,12224110,0,0.0,,,,,57.0,4.51
BIH,2003,2031.40248331495,4.23091833222622,,,,4183757,0,0.0,,,,,61.0,
BIH,2004,2451.57730128439,7.37487547486634,,,,4142860,0,0.0,,,,,40.0,
BIH,2005,2741.08017482431,5.12951620444926,,,,4094297,0,0.0,,,,,49.0,
BIH,2006,3170.17478337184,6.35463087226158,,,,4058086,0,0.0,,,,,84.0,5.78
BIH,2007,3936.93174748389,7.18328671081518,,,,4007876,0,0.0,,,,,69.0,
BIH,2008,4846.79094117894,7.16809278692932,,,,3943392,0,0.0,,,,,68.0,5.7
BIH,2009,4542.31167332328,-1.36252916749166,,,,3877750,0,0.0,,,,,63.0,
BIH,2010,4506.93235205533,2.62997048976155,73.0996322631836,56.9195289611816,31.1134300231934,3811088,0,0.0,,,,,80.0,5.32
BIH,2011,4980.90468838995,2.79214141494666,74.3497161865234,56.832649230957,32.742359161377,3743142,0,0.0,,,,,64.0,5.24
BIH,2012,4688.34582317708,1.03433928506647,,,,3674374,0,0.0,,,,,84.0,5.11
BIH,2013,5025.24175294061,3.95729612900774,,,,3617559,0,0.0,,,,,56.0,5.02
BIH,2014,5196.97008415107,2.47075227986109,78.0453796386719,,59.5738906860352,3571068,0,0.0,,,,,86.0,4.78
BIH,2015,4654.60862038896,5.69830351451964,79.8734512329102,,60.8295707702637,3524324,0,0.0,,,,,76.0,4.83
BIH,2016,4917.26376596306,4.5276131121432,83.7491073608398,81.1655578613281,62.3772583007812,3480986,0,0.0,,,,,97.0,4.87
BIH,2017,5327.39230422044,4.47338640670523,,,,3440027,0,0.0,,,,,95.0,4.87
BIH,2018,6024.49314979655,5.04583814593265,87.6067810058594,81.3628921508789,63.5065383911133,3400129,0,0.0,407.1396225308638,403.1712266975302,398.38580632716076,0.0,103.0,4.98
BIH,2019,6094.72482322311,4.09411575032696,,,,3360711,0,0.0,,,,,84.0,4.86
BIH,2020,6095.10423658487,-1.77870388670868,91.4224395751953,88.1731185913086,69.086181640625,3318407,0,0.0,,,,,85.0,4.84
BIH,2021,7230.19883771887,8.94999142884024,,,,3270943,0,0.0,,,,,81.0,5.04
BIH,2022,7568.79847995923,5.31090031916564,,,,3233526,0,0.0,,,,,154.0,5.0
BWA,2003,4111.73808510941,2.8085206399368,,,,1826863,0,0.0,,,,,0.0,
BWA,2004,4818.21310297023,0.925705688278057,,,,1859085,0,0.0,,,,,0.0,
BWA,2005,5240.316159068,2.69387823705134,,,,1892807,0,0.0,,,,,0.0,
BWA,2006,5142.91383354359,6.34700490671101,,,,1928704,0,0.0,,,,,0.0,7.6
BWA,2007,5372.34073174354,3.73406780956059,,,,1966977,0,0.0,,,,,0.0,
BWA,2008,5345.84875177376,1.17691883239625,,,,2007320,0,0.0,,,,,0.0,7.470000000000001
BWA,2009,4938.24990584092,-15.8905576875302,,,,2048997,0,0.0,,,,,0.0,
BWA,2010,6041.73205119653,7.87587113231369,,,,2091664,0,0.0,,,,,0.0,7.63
BWA,2011,7080.77864262565,4.71716586305368,,,,2134037,0,0.0,,,,,0.0,7.63
BWA,2012,6392.98734736839,-2.07017412610281,,,,2175425,0,0.0,,,,,0.0,7.85
BWA,2013,6436.60331866558,9.00566388932995,,,,2217278,0,0.0,,,,,0.0,7.980000000000001
BWA,2014,6844.03324966349,3.67952261203213,,,,2260376,0,0.0,,,,,0.0,7.87
BWA,2015,5869.73757890628,-6.70030234174305,,,,2305171,0,0.0,,,,,1.0,7.87
BWA,2016,6411.55166556511,5.05137315273221,,,,2352416,0,0.0,,,,,7.0,7.87
BWA,2017,6705.34106165815,1.97194438915353,,,,2401840,0,0.0,,,,,19.0,7.81
